371.57629864534147;40.44776119402985
375.8160697666402;50.298507462686565
382.261900658371;62.83582089552239
391.0861397400986;73.58208955223881
402.3921960635621;79.85074626865672
425.28868360277136;85
473.57209334390404;90.59701492537314
531.1450828995899;94.85074626865672
598.016269690807;97.53731343283582
662.6469270276791;98.43283582089552
724.985350384337;98.88059701492537
794.2866498914206;98.43283582089552
856.6767777739478;97.53731343283582
919.0496708145188;97.08955223880596
981.4397986970462;96.19402985074628
1039.2109889352316;95.29850746268657
1106.2028196201443;94.85074626865672
1189.386784323188;93.73134328358209
1249.4588259625662;93.05970149253731
1297.9662886491333;92.83582089552239
